cis_name,name,lat,lon,country_code,region,district
"Beluša,,ihrisko","Beluša, ihrisko",49.05508,18.33273,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny Čerencové","Beluša, Bel.Slatiny Čerencové",49.04635,18.33814,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny kláštor","Beluša, Bel.Slatiny kláštor",49.03728,18.34115,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny pošta","Beluša, Bel.Slatiny pošta",49.0313,18.34854,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny lom","Beluša, Bel.Slatiny lom",49.0167,18.35656,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny Ovsisko","Beluša, Bel.Slatiny Ovsisko",49.01263,18.36196,SK,Trenčiansky,Púchov
"Beluša,,Bel.Slatiny hotel Bonums","Beluša, Bel.Slatiny hotel Bonums",49.00363,18.38016,SK,Trenčiansky,Púchov
"Mojtín,,Martiš","Mojtín, Martiš",48.9864,18.39988,SK,Trenčiansky,Púchov
"Mojtín,,Jurík","Mojtín, Jurík",48.98459,18.40494,SK,Trenčiansky,Púchov
"Mojtín,,Gombár","Mojtín, Gombár",48.98704,18.40891,SK,Trenčiansky,Púchov
"Ivanovce,,obec","Ivanovce, obec",48.83205,17.9041,SK,Trenčiansky,Trenčín
"Štvrtok,,nám.","Štvrtok, nám.",48.82067,17.88216,SK,Trenčiansky,Trenčín
"Považ.Bystrica,,ABŠO",,,,,,
"Považ.Bystrica,,VÚB",,,,,,
"Považ.Bystrica,,MTS",,,,,,
"Považ.Bystrica,,IBV",,,,,,
"Považ.Bystrica,Považ.Teplá,Močiare","Pov.Teplá,močiare",49.13539,18.47472,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,č.d.56","Považská Bystrica, Považ.Teplá, č.d.56",49.13861,18.47472,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,Jednota","Pov.Teplá,Jednota",49.14156,18.47352,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,Zápotočie","Považská Bystrica, Považ.Teplá, Zápotočie",49.14577,18.47173,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Vrtižer",,,,,,
"Považ.Bystrica,Považ.Teplá,Zálužie","Považská Bystrica, Považ.Teplá, Zálužie",49.14337,18.47862,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,č.d.221","Považská Bystrica, Považ.Teplá, č.d.221",49.14422,18.48425,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,chata","Pov.Teplá,chata",49.14492,18.49112,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Považ.Teplá,autocamp.","Považská Bystrica, Považ.Teplá, autocamp.",49.1441,18.49774,SK,Trenčiansky,Považská Bystrica
"Záskalie,,Bazália","Záskalie, Bazália",49.13987,18.51324,SK,Trenčiansky,Považská Bystrica
"Záskalie,,Jednota","Záskalie, Jednota",49.13552,18.51792,SK,Trenčiansky,Považská Bystrica
"Kostolec,,Penzión","Kostolec, penzión",49.13078,18.52951,SK,Trenčiansky,Považská Bystrica
"Kostolec,,záhrady","Kostolec, záhrady",49.13134,18.53921,SK,Trenčiansky,Považská Bystrica
"Kostolec,,OcÚ","Kostolec, OcÚ",49.12634,18.53021,SK,Trenčiansky,Považská Bystrica
"Vrchteplá,,RD","Vrchteplá, RD",49.1279,18.55674,SK,Trenčiansky,Považská Bystrica
"Vrchteplá,,kult.dom","Vrchteplá, kult.dom",49.13002,18.56281,SK,Trenčiansky,Považská Bystrica
"Pruské,Podvažie","Pruské, Podvažie",49.01163,18.22527,SK,Trenčiansky,Ilava
"Pruské,Savčina","Pruské, Savčina",49.02169,18.23933,SK,Trenčiansky,Ilava
"Pruské,,horný koniec","Pruské, horný koniec",49.03161,18.20477,SK,Trenčiansky,Ilava
"Pruské,,Dolné Dúžavy","Pruské, Dolné Dúžavy",49.04691,18.18036,SK,Trenčiansky,Ilava
"Pruské,,Horné Dúžavy","Pruské, Horné Dúžavy",49.0551,18.16666,SK,Trenčiansky,Ilava
Vršatské Podhradie,Vršatské Podhradie,49.06388,18.15429,SK,Trenčiansky,Ilava
Bohunice,Bohunice,49.0180969,18.1990128,SK,Trenčiansky,Ilava
"Bohunice,,Mojto","Bohunice, Mojto",49.02177,18.19321,SK,Trenčiansky,Ilava
"Bohunice,,lom","Bohunice, lom",49.0336,18.17502,SK,Trenčiansky,Ilava
Krivoklát,Krivoklát,49.04459,18.16645,SK,Trenčiansky,Ilava
"Krivoklát,,konečná","Krivoklát, konečná",49.04723,18.15333,SK,Trenčiansky,Ilava
"Beluša,,Expreso","Beluša, Expreso",49.06817,18.33222,SK,Trenčiansky,Púchov
"Sverepec,,Jednota","Sverepec, Jednota",49.07567,18.40405,SK,Trenčiansky,Považská Bystrica
"Sverepec,,ŠM","Sverepec, ŠM",49.08398,18.4087,SK,Trenčiansky,Považská Bystrica
"Považ.Bystrica,Dolný Moštenec,rázc.",Dolný Moštenec III,49.08764,18.44361,SK,Trenčiansky,Považská Bystrica
"Myjava,,plaváreň","Myjava, plaváreň",48.76049,17.56782,SK,Trenčiansky,Myjava
"Brestovec,,u Petrášov","Brestovec, u Petrášov",48.77681,17.56462,SK,Trenčiansky,Myjava
"Stará Myjava,,Hor.Výhon rázc.","Stará Myjava, Hor.Výhon rázc.",48.77546,17.58996,SK,Trenčiansky,Myjava
"Stará Myjava,,pod Barancom","Stará Myjava, pod Barancom",48.77758,17.58158,SK,Trenčiansky,Myjava
"Stará Myjava,,u Kriškov","Stará Myjava, u Kriškov",48.78156,17.58412,SK,Trenčiansky,Myjava
"Stará Myjava,,OcÚ","Stará Myjava, OcÚ",48.7904,17.58772,SK,Trenčiansky,Myjava
"Stará Myjava,,pod lesom","Stará Myjava, pod lesom",48.79662,17.58918,SK,Trenčiansky,Myjava
"Stará Myjava,,u Koníka","Stará Myjava, u Koníka",48.8012,17.58991,SK,Trenčiansky,Myjava
"Stará Myjava,,u Martonov","Stará Myjava, u Martonov",48.80582,17.59121,SK,Trenčiansky,Myjava
"Stará Myjava,,chaty","Stará Myjava, chaty",48.81067,17.59559,SK,Trenčiansky,Myjava
"Stará Myjava,,Guzice","Stará Myjava, Guzice",48.80628,17.58666,SK,Trenčiansky,Myjava
"Stará Myjava,,u Mizerákov","Stará Myjava, u Mizerákov",48.80807,17.57958,SK,Trenčiansky,Myjava
"Stará Myjava,,Štemberk","Stará Myjava, Štemberk",48.81008,17.57568,SK,Trenčiansky,Myjava
"Stará Myjava,,Hor.Štemberk","Stará Myjava, Hor.Štemberk",48.8086,17.57328,SK,Trenčiansky,Myjava
"Domaniža,,RD","Domaniža, RD",49.04558,18.55865,SK,Trenčiansky,Považská Bystrica
"Domaniža,Kardošova Vieska","Domaniža, Kardošova Vieska",49.04959,18.56616,SK,Trenčiansky,Považská Bystrica
"Malé Lednice,,Štedrák","Malé Lednice, Štedrák",49.0644,18.56939,SK,Trenčiansky,Považská Bystrica
"Malé Lednice,,Jednota","Malé Lednice, Jednota",49.06888,18.57273,SK,Trenčiansky,Považská Bystrica
"Chocholná-Velčice,Velčice","Chocholná-Velčice, Velčice",48.86168,17.94203,SK,Trenčiansky,Trenčín
Adamovské Kochanovce,Adamovské Kochanovce,48.85497,17.93247,SK,Trenčiansky,Trenčín
"Adamovské Kochanovce,,Jednota","Adamovské Kochanovce, Jednota",48.85266,17.92841,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,ZŠ","Melčice-Lieskové, ZŠ",48.84773,17.91704,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,kaštieľ","Melčice-Lieskové, kaštieľ",48.84451,17.91343,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,zdrav.stred.","Melčice-Lieskové, zdrav.stred.",48.84031,17.91105,SK,Trenčiansky,Trenčín
"Nové Mesto n.V.,,M.R.Štefánika","Nové Mesto nad Váhom, M.R.Štefánika",48.75247,17.83048,SK,Trenčiansky,Nové Mesto nad Váhom
"Hôrka n.Váhom,,OcÚ","Hôrka nad Váhom, OcÚ",48.71787,17.89013,SK,Trenčiansky,Nové Mesto nad Váhom
"Hrádok,,majer","Hrádok, majer",48.70724,17.88208,SK,Trenčiansky,Nové Mesto nad Váhom
"Hrádok,,OcÚ","Hrádok, OcÚ",48.69889,17.8869,SK,Trenčiansky,Nové Mesto nad Váhom
"Hrádok,,u Gábora","Hrádok, u Gábora",48.69907,17.89145,SK,Trenčiansky,Nové Mesto nad Váhom
"Hrádok,,u Tanglmajera","Hrádok, u Tanglmajera",48.69894,17.89907,SK,Trenčiansky,Nové Mesto nad Váhom
"Hrádok,,Dolina","Hrádok, Dolina",48.69565,17.92328,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Lehota,,OcÚ","Stará Lehota, OcÚ",48.65192,17.94841,SK,Trenčiansky,Nové Mesto nad Váhom
"Trenčianska Turná,,RD","Trenčianska Turná, RD",48.84869,18.01306,SK,Trenčiansky,Trenčín
Veľké Bierovce,Veľké Bierovce,48.85263,17.98308,SK,Trenčiansky,Trenčín
"Veľké Bierovce,,cint.","Veľké Bierovce, cint.",48.85485,17.98597,SK,Trenčiansky,Trenčín
"Opatovce,,OcÚ","Opatovce, OcÚ",48.85831,17.97614,SK,Trenčiansky,Trenčín
"Krivosúd-Bodovka,,ZŠ","Krivosúd-Bodovka, ZŠ",48.82007,17.94439,SK,Trenčiansky,Trenčín
"Krivosúd-Bodovka,,konečná","Krivosúd-Bodovka, konečná",48.81642,17.94568,SK,Trenčiansky,Trenčín
"Myjava,,u Junasov Pavlače","Myjava, u Junasov Pavlače",48.76154,17.51449,SK,Trenčiansky,Myjava
"Myjava,,u Junasov Černák","Myjava, u Junasov Černák",48.76449,17.51212,SK,Trenčiansky,Myjava
"Myjava,,u Junasov RD","Myjava, u Junasov RD",48.76339,17.50691,SK,Trenčiansky,Myjava
"Myjava,,u Junasov Križan","Myjava, u Junasov Križan",48.76802,17.50644,SK,Trenčiansky,Myjava
"Myjava,,u Junasov Kamenec","Myjava, u Junasov Kamenec",48.77012,17.50384,SK,Trenčiansky,Myjava
"Vrbovce,,u Krčkov","Vrbovce, u Krčkov",48.77769,17.49842,SK,Trenčiansky,Myjava
"Vrbovce,,u Sukupov","Vrbovce, u Sukupov",48.78032,17.49314,SK,Trenčiansky,Myjava
"Vrbovce,,Kunčáci","Vrbovce, Kunčáci",48.78424,17.49034,SK,Trenčiansky,Myjava
"Vrbovce,,Zríni","Vrbovce, Zríni",48.7769,17.45174,SK,Trenčiansky,Myjava
"Vrbovce,,Vápeník","Vrbovce, Vápeník",48.771,17.46119,SK,Trenčiansky,Myjava
"Vrbovce,,Roveň","Vrbovce, Roveň",48.76861,17.47036,SK,Trenčiansky,Myjava
"Vrbovce,,Kút","Vrbovce, Kút",48.76752,17.47523,SK,Trenčiansky,Myjava
"Vrbovce,,Štefanová Prívrata","Vrbovce, Štefanová Prívrata",48.81746,17.46321,SK,Trenčiansky,Myjava
"Vrbovce,,Štefanová Kopánky","Vrbovce, Štefanová Kopánky",48.82668,17.46448,SK,Trenčiansky,Myjava
"Vrbovce,,Štefanová rázc.","Vrbovce, Štefanová rázc.",48.81976,17.45822,SK,Trenčiansky,Myjava
"Vrbovce,,Štefanová","Vrbovce, Štefanová",48.82159,17.45177,SK,Trenčiansky,Myjava
"Vrbovce,,Štefanová otoč.","Vrbovce, Štefanová otoč.",48.82377,17.44988,SK,Trenčiansky,Myjava
"Dubnica n.V.,,žel.st.","Dubnica nad Váhom, žel.st.",48.9658,18.16755,SK,Trenčiansky,Ilava
"Ilava,,pivovar","Ilava, pivovar",48.9947,18.23643,SK,Trenčiansky,Ilava
"Ilava,,Benzinol","Ilava, Benzinol",48.98998,18.24598,SK,Trenčiansky,Ilava
"Horná Poruba,,Štyri Lipy","Horná Poruba, Štyri Lipy",48.96339,18.28618,SK,Trenčiansky,Ilava
"Horná Poruba,,nad kostolom","Horná Poruba, nad kostolom",48.94598,18.29901,SK,Trenčiansky,Ilava
"Horná Poruba,,pod Stráňou","Horná Poruba, pod Stráňou",48.95218,18.30071,SK,Trenčiansky,Ilava
"Horná Poruba,,OcÚ","Horná Poruba, OcÚ",48.94514,18.30352,SK,Trenčiansky,Ilava
"Horná Poruba,,ŠM","Horná Poruba, ŠM",48.94181,18.30481,SK,Trenčiansky,Ilava
"Horná Poruba,,u Brdárov","Horná Poruba, u Brdárov",48.93601,18.3064,SK,Trenčiansky,Ilava
"Horná Poruba,,nocovňa SAD","Horná Poruba, nocovňa SAD",48.9331,18.30812,SK,Trenčiansky,Ilava
"Dolná Poruba,,rázc.","Dolná Poruba, rázc.",48.92177,18.30602,SK,Trenčiansky,Trenčín
"Valaská Belá,,chata Homôlka","Valaská Belá, chata Homôlka",48.90561,18.32754,SK,Trenčiansky,Prievidza
"Valaská Belá,,Senkovci","Valaská Belá, Senkovci",48.91389,18.33973,SK,Trenčiansky,Prievidza
"Valaská Belá,,Kuricie","Valaská Belá, Kuricie",48.91281,18.34824,SK,Trenčiansky,Prievidza
"Nemšová,Ľuborča,Kopec","Nemšová, Ľuborča, Kopec",48.96572,18.10271,SK,Trenčiansky,Trenčín
"Nemšová,Trenčianska Závada","Nemšová, Trenčianska Závada",48.97787,18.07151,SK,Trenčiansky,Trenčín
"Púchov,,Samota","Púchov, Samota",49.13573,18.33844,SK,Trenčiansky,Púchov
"Kálnica,,RD","Kálnica, RD",48.76202,17.90787,SK,Trenčiansky,Nové Mesto nad Váhom
"Kálnica,,u Klčovského","Kálnica, u Klčovského",48.76193,17.91475,SK,Trenčiansky,Nové Mesto nad Váhom
"Kálnica,,Jednota","Kálnica, Jednota",48.76391,17.92201,SK,Trenčiansky,Nové Mesto nad Váhom
"Kálnica,,hor.koniec","Kálnica, hor.koniec",48.76268,17.93147,SK,Trenčiansky,Nové Mesto nad Váhom
"Veľká Čierna,,samota","Veľká Čierna, samota",49.08398,18.59324,SK,Žilinský,Žilina
"Trenčianska Teplá,,žel.st.","Trenčianska Teplá, žel.st.",48.93786,18.11436,SK,Trenčiansky,Trenčín
"Košeca,,bytovky","Košeca, bytovky",49.00664,18.25773,SK,Trenčiansky,Ilava
"Košeca,,Bendov mlyn","Košeca, Bendov mlyn",49.00153,18.26032,SK,Trenčiansky,Ilava
"Košeca,,RD","Košeca, RD",48.99811,18.2627,SK,Trenčiansky,Ilava
"Košecké Podhradie,,chaty","Košecké Podhradie, chaty",48.9823,18.28903,SK,Trenčiansky,Ilava
"Košecké Podhradie,,rázc.","Košecké Podhradie, rázc.",48.97842,18.30051,SK,Trenčiansky,Ilava
"Košecké Podhradie,Malé Koš.Podhr.","Košecké Podhradie, Malé Koš.Podhr.",48.97269,18.30629,SK,Trenčiansky,Ilava
"Košecké Podhradie,,OcÚ","Košecké Podhradie, OcÚ",48.97811,18.31141,SK,Trenčiansky,Ilava
"Košecké Podhradie,,pošta","Košecké Podhradie, pošta",48.97825,18.31657,SK,Trenčiansky,Ilava
"Košecké Podhradie,,Podjedličná","Košecké Podhradie, Podjedličná",48.97267,18.34041,SK,Trenčiansky,Ilava
"Košecké Podhradie,Kopec,rázc.","Košecké Podhradie, Kopec, rázc.",48.97055,18.34907,SK,Trenčiansky,Ilava
"Košecké Podhradie,Kopec,dol.koniec","Košecké Podhradie, Kopec, dol.koniec",48.94962,18.34542,SK,Trenčiansky,Ilava
"Košecké Podhradie,Kopec","Košecké Podhradie, Kopec",48.95327,18.34697,SK,Trenčiansky,Ilava
"Košecké Podhradie,,os.Stredná rázc.","Košecké Podhradie, os.Stredná rázc.",48.96753,18.35877,SK,Trenčiansky,Ilava
"Zliechov,Košecké Rovné,polesie","Zliechov, Košecké Rovné, polesie",48.96836,18.36739,SK,Trenčiansky,Ilava
"Zliechov,Košecké Rovné,Jednota","Zliechov, Košecké Rovné, Jednota",48.96136,18.40928,SK,Trenčiansky,Ilava
"Zliechov,Košecké Rovné,cintorín","Zliechov, Košecké Rovné, cintorín",48.95642,18.41203,SK,Trenčiansky,Ilava
"Zliechov,,nám.","Zliechov, nám.",48.94998,18.43115,SK,Trenčiansky,Ilava
"Zliechov,,konečná","Zliechov, konečná",48.95312,18.43477,SK,Trenčiansky,Ilava
"Dubnica n.V.,Prejta,Perla II.","Dubnica nad Váhom, Prejta, Perla II.",48.97708,18.20182,SK,Trenčiansky,Ilava
"Dubnica n.V.,Prejta,Les.závod","Dubnica nad Váhom, Prejta, Les.závod",48.97184,18.21597,SK,Trenčiansky,Ilava
"Dubnica n.V.,,Kollárova",,,,,,
"Dubnica n.V.,,Štúrova",,,,,,
"Dubnica n.V.,,Palárikova",,,,,,
"Dubnica n.V.,,ČSA",,,,,,
"Dubnica n.V.,,Hurbanova",,,,,,
"Dubnica n.V.,,ABC",,,,,,
"Dubnica n.V.,,kaštieľ",,,,,,
"Dubnica n.V.,,gymnázium",,,,,,
"Dubnica n.V.,,rázc.Hviezdoslavova",,,,,,
"Dubnica n.V.,,kpt.Nálepku",,,,,,
"Dubnica n.V.,,štadión",,,,,,
"Dubnica n.V.,,Sládkovičova",,,,,,
"Dubnica n.V.,,K Váhu",,,,,,
"Dubnica n.V.,,Gagarinova",,,,,,
"Dubnica n.V.,,Murgašova",,,,,,
"Kostolné,,u Hučkov rázc.","Kostolné, u Hučkov rázc.",48.73054,17.68568,SK,Trenčiansky,Myjava
"Kostolné,,u Medveďov","Kostolné, u Medveďov",48.72634,17.68754,SK,Trenčiansky,Myjava
"Kostolné,,u Hajtunov","Kostolné, u Hajtunov",48.72737,17.68184,SK,Trenčiansky,Myjava
"Kostolné,,u Mihalíkov","Kostolné, u Mihalíkov",48.72776,17.67445,SK,Trenčiansky,Myjava
"Krajné,,Svinová","Krajné, Svinová",48.70182,17.66738,SK,Trenčiansky,Myjava
"Krajné,,Vydarených dol. dol.kon.","Krajné, Vydarených dol. dol.kon.",48.69677,17.66009,SK,Trenčiansky,Myjava
"Krajné,,Vydarených dol. hor.kon.","Krajné, Vydarených dol. hor.kon.",48.69627,17.65411,SK,Trenčiansky,Myjava
"Krajné,,Konkušova dolina","Krajné, Konkušova dolina ",48.70004,17.64204,SK,Trenčiansky,Myjava
"Krajné,,Podrienie","Krajné, Podrienie",48.70605,17.65596,SK,Trenčiansky,Myjava
"Krajné,Matejovec","Krajné, Matejovec",48.71834,17.63753,SK,Trenčiansky,Myjava
"Jablonka,,u Borovských","Jablonka, u Borovských",48.72151,17.61927,SK,Trenčiansky,Myjava
"Jablonka,,OcÚ","Jablonka, OcÚ",48.72498,17.60956,SK,Trenčiansky,Myjava
"Zamarovce,,MŠ","Zamarovce, MŠ",48.9069,18.04649,SK,Trenčiansky,Trenčín
"Púchov,,Slobodáreň",,,,,,
"Visolaje,,Pod skalou","Visolaje, Pod skalou",49.06107,18.39095,SK,Trenčiansky,Púchov
"Slopná,,rázc.","Slopná, rázc.",49.05562,18.41137,SK,Trenčiansky,Považská Bystrica
Slopná,Slopná,49.05057,18.40707,SK,Trenčiansky,Považská Bystrica
"Dolný Lieskov,,Jednota","Dolný Lieskov, Jednota",49.05438,18.41906,SK,Trenčiansky,Považská Bystrica
"Horný Lieskov,,tehelňa","Horný Lieskov, tehelňa",49.06079,18.42677,SK,Trenčiansky,Považská Bystrica
"Horný Lieskov,,MŠ","Horný Lieskov, MŠ",49.06413,18.42906,SK,Trenčiansky,Považská Bystrica
"Horný Lieskov,,Moravčík","Horný Lieskov, Moravčík",49.06518,18.43332,SK,Trenčiansky,Považská Bystrica
"Dolný Lieskov,,ŠM","Dolný Lieskov, ŠM",49.05204,18.4218,SK,Trenčiansky,Považská Bystrica
"Dolný Lieskov,Tŕstie,ŠL","Dolný Lieskov, Tŕstie, ŠL",49.04273,18.4382,SK,Trenčiansky,Považská Bystrica
"Dolný Lieskov,Tŕstie,Jednota","Dolný Lieskov, Tŕstie, Jednota",49.03861,18.43984,SK,Trenčiansky,Považská Bystrica
Podskalie,Podskalie,49.0445,18.45435,SK,Trenčiansky,Považská Bystrica
"Ďurďové,,rázc.","Ďurďové, rázc.",49.03024,18.4608,SK,Trenčiansky,Považská Bystrica
"Ďurďové,,mlád.tábor","Ďurďové, mlád.tábor",49.03611,18.47176,SK,Trenčiansky,Považská Bystrica
"Ďurďové,,Remšík","Ďurďové, Remšík",49.03289,18.49123,SK,Trenčiansky,Považská Bystrica
"Ďurďové,,Kolek","Ďurďové, Kolek",49.02771,18.49822,SK,Trenčiansky,Považská Bystrica
"Pružina,,Chmelisko rázc.","Pružina, Chmelisko rázc.",49.02096,18.46727,SK,Trenčiansky,Považská Bystrica
"Pružina,,Chmelisko","Pružina, Chmelisko",49.01821,18.4546,SK,Trenčiansky,Považská Bystrica
"Pružina,,obch.dom","Pružina, obch.dom",49.01809,18.47321,SK,Trenčiansky,Považská Bystrica
"Pružina,,garáže SAD","Pružina, garáže SAD",49.01531,18.47777,SK,Trenčiansky,Považská Bystrica
"Pružina,,rázc.","Pružina, rázc.",49.01337,18.48147,SK,Trenčiansky,Považská Bystrica
"Pružina,,Bobot","Pružina, Bobot",49.00683,18.48457,SK,Trenčiansky,Považská Bystrica
"Pružina,,Predhorie","Pružina, Predhorie",49.00179,18.48447,SK,Trenčiansky,Považská Bystrica
"Kostolná-Záriečie,,nová štvrť","Kostolná-Záriečie, nová štvrť",48.8788,17.96763,SK,Trenčiansky,Trenčín
"Drietoma,,mlyn","Drietoma, mlyn",48.88937,17.95874,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,bytovky","Melčice-Lieskové, bytovky",48.83852,17.90907,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,mlyn","Melčice-Lieskové, mlyn",48.83927,17.90303,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,Dolina kríž","Melčice-Lieskové, Dolina kríž",48.85022,17.87256,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,Dolina ZŠ","Melčice-Lieskové, Dolina ZŠ",48.85692,17.86038,SK,Trenčiansky,Trenčín
"Melčice-Lieskové,,Dolina konečná","Melčice-Lieskové, Dolina konečná",48.86232,17.85382,SK,Trenčiansky,Trenčín
"Štvrtok,,rázc.Ranč","Štvrtok, rázc.Ranč",48.81076,17.88686,SK,Trenčiansky,Trenčín
"Stará Turá,,tehelňa","Stará Turá, tehelňa",48.78895,17.68775,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,os.Trávniky","Stará Turá, os.Trávniky",48.79471,17.68611,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Súš,u Samkov","Stará Turá, Súš, u Samkov",48.80046,17.67846,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Súš,os.Žariaková","Stará Turá, Súš, os.Žariaková",48.80386,17.67279,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Súš,kameňolom","Stará Turá, Súš, kameňolom",48.81099,17.67129,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Súš","Stará Turá, Súš",48.81747,17.67137,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Miklánka","Stará Turá, u Miklánka",48.79066,17.66866,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Stachu","Stará Turá, u Stachu",48.794,17.66776,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Holov","Stará Turá, u Holov",48.79867,17.66368,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,,u Klimáčka","Stará Turá, u Klimáčka",48.80298,17.65878,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Topolecká","Stará Turá, Topolecká",48.80917,17.65256,SK,Trenčiansky,Nové Mesto nad Váhom
"Stará Turá,Topolecká,konečná","Stará Turá, Topolecká, konečná",48.8146,17.64844,SK,Trenčiansky,Nové Mesto nad Váhom
"Záriečie,,kult.dom","Záriečie, kult.dom",49.18141,18.24741,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,ZŠ","Lysá pod Makytou, ZŠ",49.19561,18.18889,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,Makynov","Lysá pod Makytou, Makynov",49.19375,18.1653,SK,Trenčiansky,Púchov
"Lysá p.Makytou,Strelenka,obchod","Lysá pod Makytou, Strelenka, obchod",49.18783,18.15216,SK,Trenčiansky,Púchov
"Lysá p.Makytou,Strelenka","Lysá pod Makytou, Strelenka, obchod",49.18783,18.15216,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,Putala","Lysá pod Makytou, Putala",49.19943,18.17073,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,Zlochovce","Lysá pod Makytou, Zlochovce",49.20389,18.16695,SK,Trenčiansky,Púchov
"Lysá p.Makytou,Dešná,obchod","Lysá pod Makytou, Dešná, obchod",49.20773,18.16307,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,Vlk","Lysá pod Makytou, Vlk",49.21476,18.16109,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,hájovňa","Lysá pod Makytou, hájovňa",49.22151,18.16378,SK,Trenčiansky,Púchov
"Lysá p.Makytou,,Studienky",,,,,,
"Lysá p.Makytou,,Beňadín",,,,,,
"Trenčianske Jastrabie,,ZŠ","Trenčianske Jastrabie, ZŠ",48.80054,18.10759,SK,Trenčiansky,Trenčín
"Trenčianske Mitice,Rožňové Mitice","Trenčianske Mitice, Rožňové Mitice",48.80985,18.11238,SK,Trenčiansky,Trenčín
"Trenčianske Mitice,Rožňové Mitice,lom","Trenčianske Mitice, Rožňové Mitice, lom",48.81579,18.11329,SK,Trenčiansky,Trenčín
"Trenčianske Mitice,Zemianske Mitice","Trenčianske Mitice, Zemianske Mitice",48.81959,18.11707,SK,Trenčiansky,Trenčín
"Trenčianske Mitice,,Močidlá","Trenčianske Mitice, Močidlá",48.82194,18.12238,SK,Trenčiansky,Trenčín
"Trenčianske Mitice,Kostolné Mitice","Trenčianske Mitice, Kostolné Mitice",48.82035,18.12798,SK,Trenčiansky,Trenčín
"Tuchyňa,,dolný koniec","Tuchyňa, dolný koniec",49.03654,18.22419,SK,Trenčiansky,Ilava
"Tuchyňa,,Liehovar","Tuchyňa, Liehovar",49.04032,18.21858,SK,Trenčiansky,Ilava
"Tuchyňa,,RD","Tuchyňa, RD",49.04477,18.2105,SK,Trenčiansky,Ilava
